Block_ID Up Down Public_Key_Requester Total_Up_Requester Total_Down_Requester Sequence_Number_Requester Previous_Hash_Requester Public_Key_Responder Total_Up_Responder Total_Down_Responder Sequence_Number_Responder Previous_Hash_Responder
cWoyXmJRmjP7R3nA4LadCuBcl60= 1 0 C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 0 8 NW7LT6RMPAu+g8u8wMjuzr45ffM= HZIwbZ2cJBMMODrRy/9QNEb+c6wwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 2 1 TlkP18hRFLQhVQWTmO6Axm2tJJY=
ccw/njCtWiumeNboxql2CWn+uTU= 1 0 CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 23 15 plPlomJW8engY+ykrn2vzbuRaHg= 40JWxn1rR5N1f4NAJh4P/yYDpSIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 5 4 plPlomJW8engY+ykrn2vzbuRaHg=
cr73uBHoGC3oi1Oa6CESXBYNoUo= 4 0 eiGGlUQ83QS2a7umyiroC8zyVjowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 4 3 orwfmieOAoQ/iXgjU5JFKRe4mMs= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 34 31 LPLmievMhfqOTZU9QOH6dBv3DJY=
c2GWs7vnKcX7oAbo7rfKte7l8Vk= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 33 26 41 zb9RZs2S2e74D4OIYkhIHgsqIQU= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 24 17 FRM/kAp9RNWCfSgA4sgLKi7hCfI=
c4mFWov+QbqrFyCbHB47Oefgyhg= 1 0 j/wVxn+ZE2gk0FBD6VOhaMFwUmkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 24 0 15 SY7amepLL0uUFHW9BWT8vf721KI= jj9lePsGEqfayfsxiAl+erUzyFcwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 11 6 S35QeFSKwcWKiESWCt8p4e6v6Rc=
c8DoqO8aZyt5+jaPXBgHMTkZyCU= 1 0 O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 26 22 YDfEbwO3xfDKObou3wnMpipi4eY= 5w4VOElhz/QMjoIotBntn37jP/0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 6 8 OsFmUVJug6WTDWef0RCOA7SYQAs=
dGV79EXyZNRf8zK2bzLa4c8GRPI= 1 0 ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 19 9 27 ThpGyGUhU1bsKyduKrwNc3AqatA= aMcS+guoDmrGofa/WZbdaNNujiYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 15 15 wYcymYmNkNtnkvjtYZ3Er6E60xE=
dNLU98psIddhdEwTi2Q9HW72wYQ= 1 0 lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 10 11 u1PGiM8Vk67ip2cf/qKuSqFantc= dgQYj0H0kppfjmUrgoKxWeh3Od8wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 11 12 pQwMfj0mnNdZCYZsHpdzFI9lTiU=
deM5+rVByGoh5mgWuiHJNlUWHOU= 1 0 NZqM/l2d2er3XOVImTDIV7zDZgswMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 0 1 SeMHCMbpLifl642H4d2j+n3UejE= eiGGlUQ83QS2a7umyiroC8zyVjowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 2 1 SeMHCMbpLifl642H4d2j+n3UejE=
djePQoO6/UjuxVFKBzWx99203dM= 2 0 SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= HaEBqtgrZsLiDB5cK7t5k2ftu0IwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 2 2 d1ZPHfC+umMG06gAAs1nKrIAc2g=
dm1PjZHM20tPTN54nwIP78dUSfo= 1 16 eJ8FCGR0PJ05d9rJiRer4BbD7bowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 17 2 zb9RZs2S2e74D4OIYkhIHgsqIQU= C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 29 1 10 Wd+OGmwszmNPD9hxQLN5GX2Mokc=
d1ZPHfC+umMG06gAAs1nKrIAc2g= 1 0 HaEBqtgrZsLiDB5cK7t5k2ftu0IwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 0 1 F99d/bmAz7fVJI9g3uo1zttpgVk= aMcS+guoDmrGofa/WZbdaNNujiYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 3 F99d/bmAz7fVJI9g3uo1zttpgVk=
eBKr3qWFP+kk2Qh9RFQuVYtGhiU= 1 0 GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 15 5 15 /FxsoR1h/L0vsHX4Nf2O3knm8tE= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 20 20 /FxsoR1h/L0vsHX4Nf2O3knm8tE=
eBwx/TXNRKfuAUjhz9q6YiizIqM= 1 0 dgQYj0H0kppfjmUrgoKxWeh3Od8wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 4 5 J4ct1Kc1tuxJQ9J6PPVBDFqYGDQ= epUbaNhYDqXv4iCewxM8P8SHd+swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 8 4 QQ7UYBDC3CR7PODpC35oJZyF3uw=
eDUcHE33heF8fDimXZO2V4lMIvs= 1 0 GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 5 10 8xBECoZ4ukuiMQ2r0lrjxzvAszY= zVI68ZRxi1PWP3GgF0pvZtrCM2swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 16 7 6s+QIX3rPUzOK1p91RPFK0w3zhA=
eLAA75EfPhMGgopy5VXSBQDcCNs= 1 0 ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 17 9 25 0vmETAA850uHPsqbmTYFp3u7kuw= oJk8BxCxM4KysOJUfIkbNcWKbrowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 15 14 9dWYmJ/ZFVykOpaSYbMlPu3uqlg=
emLpE389orEVq15V/kkOMvidBk8= 1 0 tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= vrpDbH8rcKLL0EDvswiE6T61cj0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
esQeK2lGdO7fb2ai9J2l6xWOZGQ= 1 0 C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 0 6 Ef5FYbcfZAOF4YdA5GNrdQZ6RbM= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 17 18 24 SVeRhE5Vix4zY1vqER+J1q1Ch6k=
e1bVfZxPjHTxkA1sxDg8WAFuxqk= 1 0 lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 11 13 lHHwQCCyROqUAZUDbGjeHopR48M= dgQYj0H0kppfjmUrgoKxWeh3Od8wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 12 13 dNLU98psIddhdEwTi2Q9HW72wYQ=
fMMZbfLsVO8eXOgRvPzvjuGKDUw= 1 0 tBEg6pcknsEDF9C4jQDV+V4nVtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 1 4 5N++J+uoW3+YQ4Q7Xt8SX2g5Ldc= jj9lePsGEqfayfsxiAl+erUzyFcwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 3 5N++J+uoW3+YQ4Q7Xt8SX2g5Ldc=
fVgtAa8khJqUgs8tu2yqaY1BpX4= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 20 7 26 r7qW6CzVkKYF4S1FoZ+6rSI1gMw= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 9 10 lsT1XbYnxWRGoDHp9heCLrnxHGc=
fZp5bP/7MPH4jXU4TzCXjxwOadU= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 22 8 29 Vr6SsCgONM8TxfMVT9sEZg6nDds= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 10 11 fVgtAa8khJqUgs8tu2yqaY1BpX4=
fpTACcSolAEbq8E11aT2M6r+Yx0= 1 0 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 9 11 KoRffPLvICWGaVA4qkCo2RKqxjE= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 10 10 zubBr1dLP6y+sbWxGnsrEAHMLNM=
fpYAeiTVSjFAGglUswRXfhVe7rM= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 6 13 YlXOpkWi4XgW40QL0CWbr57RW6k= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 5 5 +EJFnQd0FafR/6dGpuuMPBYo7u4=
fuavq/zcrASBSk22hv/FNTl4KKM= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 30 10 38 TM7hCBz1UO4FB9GIfbhpboGmmU8= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 22 15 TM7hCBz1UO4FB9GIfbhpboGmmU8=
f6n0gHj50GPbalokcvKa7mqpRf8= 1 0 GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
f8A/AFXi9KxH1//Eb/FCAhn0gUQ= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 27 10 35 8rpYmer3ehaxjvKmqHtXhGB0RFE= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 35 32 cr73uBHoGC3oi1Oa6CESXBYNoUo=
gBUe4DyZKsZqZ7JtLZpJ0fB6dkA= 1 0 O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 26 23 c8DoqO8aZyt5+jaPXBgHMTkZyCU= TqMTuOf4ZBLdQi1nyckUmYsmkXwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 2 10 SjPNA/YDbth8vsgTspFFgHQjLT0=
gDTYHa8Dz4cPNPAWfx0i3Kba9Wk= 1 0 tBEg6pcknsEDF9C4jQDV+V4nVtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 2 7 EoJY/oK4KEgKKD7p2hP15qLG1G0= TikpbMB9dMa8Tmd0GFp6auZiyyYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 2 1 1LeShZFD21rXWLzGMupyXRuIh0c=
gaHPwfv3C4rdW3d6SaTt10Q8XIk= 2 0 C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 0 1 kYHAwRM0A7rRRkEfxAIzhoUt9O8= uX1VqT46YI3GAhH7bjRqiP0JO/4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 2 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
geeH+yF56NAG9LMqiBjIVV/euJk= 1 0 oxEzCJ6qDIe5PcKstcjupq1zKUQwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 18 6 V9UQAUHthWxZ0b6lsER4BgHgfXk= epUbaNhYDqXv4iCewxM8P8SHd+swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 15 11 kLYKZ6oSgjRFj+ICiYmZvAe2oqI=
glhjPd82rxB3/MkBwwX+VQoUJb4= 1 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 0 12 saz2JMm86pdjmsE1AMiFoG0K3ZU= 9RngRyD3oPq5HJlFntphkbTBOgUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 7 6 o+HGTNjzYERRzGnVHmCxLJDvWUc=
gqR7IT0pFOuF8EcMwXxBWSo1h3I= 1 0 5w4VOElhz/QMjoIotBntn37jP/0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 6 9 c8DoqO8aZyt5+jaPXBgHMTkZyCU= C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 31 2 13 CayPFWEEUl4zRKgsT4YRMALmw6U=
gwFNYFOjZZHJabBnB/bnHyObKZk= 1 0 SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 14 5 rwKx3Y8CD0zFc0IOgmKJvKXs1us= ED2Rwa/sJ6e9gkXJUysi0xkrn54wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 2 3 iv5TcrzFO90CidSA7LiGCeYYPSA=
gyXO8eqVLdxRirQqCHOCjmGIupQ= 1 0 eJ8FCGR0PJ05d9rJiRer4BbD7bowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= F3urRZgJlCUGnhS9CM/0hjqq0j0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 3 2 hiGL+LqYExTUFEAfru2cUePZ+CQ=
g+8eLkInUaIeRq6Hvo7edNS7XeE= 1 0 qS6E9rQ7eWr/ZvutAXB22isjgoYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 3 7 Qz5VmjcyqNN+okWYf9n13wcplfA= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 19 12 yhnKv469B1CwuTKO7MgDkHLjekM=
g/5waIW518/f7RtzSm5nirbX3XY= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 34 26 42 c2GWs7vnKcX7oAbo7rfKte7l8Vk= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 27 20 n9N7SkzDDJcaRYRgvcTj4z2Gxlk=
hJPSQL5HMHgVA4G/4xRI4VLprWo= 1 0 GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 5 11 eDUcHE33heF8fDimXZO2V4lMIvs= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 37 36 0vmETAA850uHPsqbmTYFp3u7kuw=
hJ4qPFNzZtFM2VqR1IDR7S4hmQA= 1 1 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 37 10 13 sINw2IbBLFb3h3GZKMuglezC04o= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 23 38 33 BlwgZyPMZ/64ecNc5mOEtOaOF+M=
hQE3mbLQ/0pNapmw1tTaraVW7dc= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 37 28 46 6pVPi3B0MLn3azdOuW0Ub2Xz56E= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 36 27 +/4yZTf8QYgstIyEh9YaTGuy50s=
hUPVM8aS8eTvyWWgFxH3EkGwKvs= 1 0 55KO+46wjg2U4DkddfXzBuaVYGIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 5 4 /imKvEdkOEpKvnJyuQtur6p8piA= DWnl2yLLciW+CKE+cg1OK3g8EtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 17 9 Wo/ZQxbUZcnGODZfwI9B38ZkHA4=
hiGL+LqYExTUFEAfru2cUePZ+CQ= 1 0 O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 0 1 o7X6oXJBXgBT+hSxheR/CXQPmwc= F3urRZgJlCUGnhS9CM/0hjqq0j0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 2 1 o7X6oXJBXgBT+hSxheR/CXQPmwc=
hjeC9rWIBhCFu/M2HHl1MUpNhFk= 4 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 26 0 17 myq+WBB21kPtGTwp2xjQSgDtBI8= tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 8 9 92acQCJn1Vc4O327AclvChSZLts=
h/XXleOcfNyO5tgjCxR5QEJPQFM= 1 0 CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 5 5 pvzOMzTOL4HApppSF5dfzslbFrY= qS6E9rQ7eWr/ZvutAXB22isjgoYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 2 4 rkDMd03UGPIiyJcHReSM8oLjP8E=
iAv8rHupzo5Ua2A0IaEfdrQya4k= 1 0 ED2Rwa/sJ6e9gkXJUysi0xkrn54wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 14 2 11 rxIQm1BkshPCtQzeK8GsmRQZVy0= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 49 34 E82pXHSgDYPQk/5ROE6iNt4daMA=
iLFgBpemI731uG8eCMIW46/+gkA= 1 15 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 33 28 Ws/Ik0ACDnSw4MLjpfMj/Mx2HzI= tlsPispJjk23sEt4DG1kygUr5TowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 33 1 18 jnWflp/+Vx5VbEmvFBWIrNnT6Lg=
